citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,actual_vote
C2025,Cosmos,0,0,0,2,5,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,15,15,4,55+,1,0,Masters,4,AOX,AOX,Centaur
C2026,Ebony,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,55+,1,0,Masters,3,AQT,ACL,Ebony
C2027,Odyssey,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,1,46-55,1,0,Masters,9,ARM,ACL,Odyssey
C2028,Centaur,16,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,1,Degree,6,AVO,AVO,Centaur
C2029,Odyssey,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,0,Degree,8,AJB,ACL,Odyssey
C2030,Cosmos,0,0,0,0,17,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,2,46-55,0,0,Diploma,9,AMS,AMS,Cosmos
C2031,Tokugawa,0,0,1,6,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,3,36-45,1,0,Diploma,10,ACO,ACO,Tokugawa
C2032,Cosmos,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,3,36-45,0,0,Masters,8,ADE,ACL,Ebony
C2033,Centaur,5,0,0,0,4,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,11,0,0,0,15,1,36-45,1,0,Masters,8,ATI,ATI,Centaur
C2034,Odyssey,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,18-24,1,0,Degree,7,AXG,AES,Odyssey
C2035,Tokugawa,2,3,15,4,11,2,2,9,4,3,0,0,2,0,4,0,1,2,0,0,7,15,15,15,15,1,55+,1,0,Masters,6,AJV,AJI,Tokugawa
C2036,Odyssey,0,0,0,18,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,1,25-35,1,0,Masters,6,ADV,ADV,Odyssey
C2037,Odyssey,0,2,0,4,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,15,0,15,0,1,55+,0,0,Degree,6,ABX,AHO,Odyssey
C2038,Odyssey,4,7,0,8,0,4,4,0,6,0,0,0,0,1,0,0,3,0,0,0,15,15,0,15,0,1,25-35,1,0,Masters,7,AYE,AYE,Odyssey
C2039,Centaur,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,3,46-55,1,0,Masters,6,AJI,AHR,Cosmos
C2040,Centaur,17,1,0,3,0,13,1,0,1,0,2,0,0,1,0,0,0,0,0,0,15,15,0,15,0,3,25-35,1,0,Primary,6,AYE,AYE,Centaur
C2041,Centaur,8,0,0,1,5,4,0,0,1,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,55+,1,0,Masters,6,AHO,AHO,Cosmos
C2042,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,1,1,Diploma,7,ACL,APN,Centaur
C2043,Centaur,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,15,15,0,0,15,3,36-45,1,0,Masters,7,AHS,ANL,Centaur
C2044,Cosmos,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,25-35,1,0,Masters,7,ATI,ATI,Cosmos
C2045,Centaur,6,0,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,1,46-55,0,0,Degree,7,ACN,AJV,Tokugawa
C2046,Centaur,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,1,25-35,1,1,Degree,6,AOV,AOV,Centaur
C2047,Odyssey,0,0,0,13,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,13,0,4,25-35,1,0,Masters,7,AXO,AXO,Odyssey
C2048,Odyssey,0,0,3,6,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,3,25-35,1,1,Diploma,2,AOT,AXT,Centaur
C2049,Tokugawa,0,2,12,0,1,0,1,1,0,1,0,0,3,0,0,0,1,1,0,0,0,7,13,0,7,3,36-45,1,0,Degree,8,AJV,ACL,Tokugawa
C2050,Odyssey,0,0,0,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,55+,0,1,Masters,6,ADV,ADV,Odyssey
C2051,Ebony,0,7,2,6,0,0,2,0,2,0,0,1,1,2,0,0,2,0,0,0,0,11,15,15,0,3,25-35,0,1,Degree,9,ACD,ACD,Odyssey
C2052,Ebony,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,3,18-24,1,0,Masters,5,ABX,ABX,Ebony
C2053,Centaur,17,0,0,0,1,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,25-35,0,0,Primary,6,AHS,AHS,Centaur
C2054,Odyssey,0,0,0,2,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,4,25-35,1,1,Diploma,7,AMR,AUD,Cosmos
C2055,Odyssey,0,0,0,20,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,6,36-45,1,0,Degree,8,AET,AET,Odyssey
C2056,Odyssey,0,0,0,14,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,1,55+,1,0,Degree,7,AYE,AYE,Odyssey
C2057,Odyssey,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,55+,1,0,Masters,9,ACL,AET,Odyssey
C2058,Cosmos,0,0,1,5,13,0,0,0,5,8,0,0,0,0,1,0,0,1,0,1,0,0,0,15,1,4,55+,1,0,Masters,5,AHR,AHR,Cosmos
C2059,Centaur,3,1,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,46-55,0,0,Primary,7,APH,APH,Ebony
C2060,Odyssey,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,55+,1,0,Masters,8,AET,AUD,Odyssey
C2061,Cosmos,0,1,2,0,15,0,1,1,0,4,0,0,0,0,5,0,0,1,0,1,0,15,15,0,8,1,46-55,1,0,Degree,6,AMA,AJI,Cosmos
C2062,Cosmos,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,25-35,0,0,Masters,6,AMS,AOT,Cosmos
C2063,Odyssey,1,0,0,8,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,1,25-35,1,0,Masters,8,AET,AWD,Odyssey
C2064,Tokugawa,5,1,4,2,0,0,1,3,2,0,2,0,0,0,0,1,0,1,0,0,15,10,13,15,0,1,36-45,0,0,Primary,7,AEC,AEC,Tokugawa
C2065,Ebony,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15,15,0,0,0,3,18-24,1,0,Diploma,7,AII,AII,Ebony
C2066,Centaur,9,2,0,5,1,1,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,1,Diploma,6,AMH,AMS,Odyssey
C2067,Ebony,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,4,25-35,0,0,Masters,7,AFP,AFP,Ebony
C2068,Tokugawa,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,4,25-35,1,0,Primary,8,AQU,ACL,Tokugawa
C2069,Centaur,4,2,0,0,1,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,15,15,0,0,15,3,46-55,1,0,Masters,7,AAE,AAE,Odyssey
C2070,Ebony,0,13,0,2,0,0,2,0,0,0,0,2,0,1,0,0,5,0,0,0,0,15,0,15,0,3,18-24,1,1,Masters,7,AII,AII,Ebony
C2071,Ebony,0,5,0,0,4,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,15,0,0,15,3,46-55,1,0,Diploma,7,APH,AJI,Tokugawa
C2072,Odyssey,1,0,0,6,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Masters,7,AZP,AZP,Centaur
C2073,Tokugawa,0,2,14,0,0,0,2,2,0,0,0,0,4,0,0,0,0,1,0,0,0,15,15,0,0,3,18-24,0,0,Degree,7,ANQ,ANQ,Tokugawa
C2074,Cosmos,1,1,0,1,4,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,15,15,0,15,15,1,46-55,1,1,Diploma,6,AFX,AFX,Cosmos
C2075,Centaur,7,2,5,0,1,1,0,0,0,1,2,1,1,0,0,1,0,1,0,0,15,15,15,0,15,1,46-55,1,0,Masters,8,AOV,AOV,Tokugawa
C2076,Tokugawa,1,2,15,0,0,1,0,6,0,0,0,0,2,0,0,0,1,3,0,0,15,15,15,0,0,4,36-45,0,0,Masters,6,API,API,Tokugawa
C2077,Ebony,1,1,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15,15,15,0,0,3,18-24,1,0,Masters,8,AEC,AEC,Ebony
C2078,Ebony,2,12,4,0,0,2,8,0,0,0,0,0,2,0,0,0,4,0,0,0,0,3,7,0,0,3,25-35,0,0,Masters,7,AVS,AVS,Ebony
C2079,Ebony,0,5,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,15,0,15,0,1,55+,0,1,Degree,9,ANO,ANO,Centaur
C2080,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,15,4,25-35,1,0,Masters,8,AWW,AWW,Odyssey
C2081,Tokugawa,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,2,18-24,1,1,Degree,8,ANQ,AYD,Tokugawa
C2082,Odyssey,0,0,0,10,1,0,0,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,0,15,15,4,25-35,1,0,Masters,7,AOV,AES,Odyssey
C2083,Ebony,0,3,0,4,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,36-45,0,0,Degree,8,AXO,AXO,Odyssey
C2084,Odyssey,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Masters,5,AMH,AMH,Odyssey
C2085,Odyssey,0,0,0,9,2,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,4,25-35,1,1,Primary,5,AJI,AJI,Odyssey
C2086,Cosmos,0,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,3,25-35,1,0,Degree,5,AJI,AJI,Cosmos
C2087,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,55+,1,0,Primary,6,AMR,AMR,Cosmos
C2088,Odyssey,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Masters,6,AWW,AWW,Odyssey
C2089,Ebony,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,18-24,1,0,Masters,7,AHD,AHD,Ebony
C2090,Ebony,4,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0,0,0,15,15,0,0,0,1,25-35,0,0,Masters,9,AZV,AZV,Ebony
C2091,Ebony,0,12,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,4,18-24,1,0,Degree,6,AII,AII,Ebony
C2092,Ebony,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,4,25-35,1,0,Diploma,5,ACL,AOV,Ebony
C2093,Odyssey,0,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,15,0,15,0,3,18-24,0,0,Degree,5,AWI,ADV,Odyssey
C2094,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,25-35,1,0,Diploma,8,ACL,AJI,Ebony
C2095,Centaur,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,18-24,1,0,Degree,6,AHS,AHJ,Odyssey
C2096,Odyssey,1,0,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,12,15,0,15,10,1,46-55,1,0,Diploma,7,ANO,ANO,Odyssey
C2097,Centaur,2,0,0,5,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,7,0,0,15,0,1,18-24,0,1,Degree,7,AWI,AWI,Cosmos
C2098,Ebony,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,46-55,1,0,Masters,7,ACL,APH,Ebony
C2099,Tokugawa,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,4,36-45,1,0,Masters,7,ANQ,API,Tokugawa
C2100,Odyssey,0,5,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,1,25-35,0,0,Diploma,6,ADE,ACL,Odyssey
C2101,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,18-24,1,0,Diploma,7,ADE,ADV,Odyssey
C2102,Ebony,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,7,0,0,1,18-24,1,0,Masters,6,AWW,AJV,Tokugawa
C2103,Centaur,10,0,0,0,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,0,0,0,15,1,55+,0,1,Primary,5,AOV,AOV,Centaur
C2104,Odyssey,0,0,0,15,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,0,15,0,3,25-35,1,0,Masters,6,ARJ,ARJ,Odyssey
C2105,Odyssey,0,1,1,7,0,0,0,1,6,0,0,0,0,0,0,0,1,0,1,0,0,15,15,15,0,3,18-24,0,0,Diploma,6,AQX,ABX,Odyssey
C2106,Centaur,20,0,0,0,0,11,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,46-55,1,1,Primary,2,AMS,AMS,Centaur
C2107,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Degree,6,AZG,AZG,Centaur
C2108,Centaur,10,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,36-45,1,0,Masters,6,AHS,AHS,Centaur
C2109,Ebony,1,17,0,0,0,1,9,0,0,0,0,1,0,0,0,0,6,0,0,0,7,15,0,0,0,4,25-35,0,1,Degree,8,APH,APH,Ebony
C2110,Cosmos,7,4,0,15,18,3,2,0,7,4,2,1,0,2,6,0,0,0,1,0,0,0,0,15,0,1,25-35,1,0,Diploma,7,AQX,ATI,Odyssey
C2111,Ebony,0,7,0,0,2,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,3,46-55,0,1,Diploma,8,AKG,AKG,Ebony
C2112,Tokugawa,0,0,6,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,15,0,0,4,55+,1,0,Masters,6,AEC,AEC,Tokugawa
C2113,Ebony,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,1,18-24,1,0,Diploma,7,AVO,AVO,Ebony
C2114,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,46-55,1,1,Diploma,5,ACL,AWD,Ebony
C2115,Cosmos,0,1,0,2,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,15,15,15,15,1,18-24,1,0,Degree,7,ABX,AEC,Tokugawa
C2116,Centaur,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,0,2,18-24,1,1,Masters,7,AHS,AHS,Centaur
C2117,Odyssey,0,0,0,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,25-35,0,0,Masters,9,AUE,AUE,Odyssey
C2118,Tokugawa,0,0,14,2,0,0,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,0,15,15,0,3,25-35,1,0,Primary,7,AEC,AEC,Tokugawa
C2119,Centaur,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,3,46-55,1,0,Degree,9,AVV,AVV,Centaur
C2120,Centaur,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,1,0,Degree,6,ATF,ATF,Centaur
C2121,Tokugawa,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,10,9,0,0,3,25-35,1,0,Degree,7,AJV,AJV,Tokugawa
C2122,Odyssey,0,0,0,8,2,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0,15,0,3,25-35,1,0,Masters,8,ARJ,ARJ,Odyssey
C2123,Odyssey,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,0,Degree,5,AMH,AWK,Odyssey
C2124,Cosmos,0,0,0,1,13,0,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,36-45,1,0,Degree,7,AFX,AFX,Cosmos
C2125,Odyssey,0,0,0,9,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,0,Masters,7,AMZ,AEY,Odyssey
C2126,Ebony,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,7,AOV,AOV,Ebony
C2127,Tokugawa,1,1,6,5,0,1,1,2,5,0,0,0,1,0,0,0,0,1,0,0,15,15,15,15,15,4,36-45,1,0,Degree,7,AEC,AEC,Tokugawa
C2128,Ebony,1,1,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,3,18-24,1,1,Diploma,7,AYE,AYE,Odyssey
C2129,Centaur,10,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,55+,1,1,Masters,9,AHO,ARK,Centaur
C2130,Odyssey,0,0,4,16,8,0,0,0,4,0,0,0,1,3,2,0,0,2,2,0,0,0,15,15,15,2,36-45,1,0,Primary,8,ABA,AWX,Tokugawa
C2131,Ebony,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,0,0,Degree,8,ASE,ASE,Ebony
C2132,Ebony,2,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,2,25-35,1,0,Masters,8,ACL,ASE,Cosmos
C2133,Cosmos,18,0,0,3,12,6,0,0,1,8,5,0,0,1,2,0,0,0,0,0,15,0,0,15,15,1,25-35,1,0,Masters,5,ATE,ATE,Cosmos
C2134,Cosmos,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,1,46-55,0,1,Primary,8,AJI,AJI,Cosmos
C2135,Ebony,0,13,1,0,0,0,5,0,0,0,0,1,0,0,0,0,5,1,0,0,0,15,15,0,0,4,55+,1,1,Masters,7,AHO,AHO,Ebony
C2136,Cosmos,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,36-45,1,0,Diploma,7,AWD,ACL,Cosmos
C2137,Ebony,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,3,18-24,0,0,Diploma,6,ABX,ABX,Odyssey
C2138,Cosmos,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,36-45,0,1,Masters,9,AOV,AJI,Cosmos
C2139,Centaur,14,0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,0,4,25-35,0,1,Degree,7,BAN,BAN,Centaur
C2140,Centaur,11,0,4,0,0,11,0,3,0,0,0,0,0,0,0,0,0,1,0,0,15,15,15,0,0,1,25-35,1,1,Degree,6,AQU,AQU,Centaur
C2141,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,55+,0,0,Diploma,9,AHO,AMR,Odyssey
C2142,Cosmos,1,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,3,25-35,1,0,Degree,7,AZB,AUE,Ebony
C2143,Odyssey,0,0,0,15,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,1,Diploma,8,AVV,APR,Odyssey
C2144,Odyssey,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,4,46-55,1,0,Masters,8,ASF,ASF,Odyssey
C2145,Cosmos,1,0,0,0,10,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1,15,0,0,0,14,3,18-24,1,0,Primary,6,AJI,AJI,Cosmos
C2146,Centaur,4,2,0,6,1,0,1,0,6,1,1,0,0,0,0,2,1,0,0,0,0,0,0,15,0,3,18-24,1,1,Primary,5,AEY,AYE,Odyssey
C2147,Ebony,4,4,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,6,12,0,0,0,4,46-55,1,1,Masters,7,AXE,ACO,Odyssey
C2148,Cosmos,4,0,0,0,2,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,55+,1,1,Diploma,7,AHR,AHR,Cosmos
C2149,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,1,1,Degree,7,ACL,AOV,Odyssey
C2150,Centaur,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,46-55,1,1,Masters,7,ACL,ACD,Odyssey
C2151,Odyssey,0,0,0,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,18-24,1,1,Diploma,6,AOV,AOV,Odyssey
C2152,Odyssey,0,0,0,9,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,4,55+,0,0,Masters,6,ACL,ABX,Ebony
C2153,Centaur,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,36-45,1,0,Primary,7,ACL,AHS,Centaur
C2154,Ebony,0,4,8,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,15,0,0,2,55+,1,0,Masters,7,ACL,ANQ,Tokugawa
C2155,Tokugawa,0,0,14,0,0,0,0,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,15,0,0,4,18-24,1,0,Degree,8,ANQ,API,Tokugawa
C2156,Tokugawa,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,3,55+,1,0,Degree,10,ANQ,ACL,Tokugawa
C2157,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,0,0,Masters,7,ACL,AAE,Cosmos
C2158,Ebony,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,4,18-24,1,0,Degree,5,AKN,ACL,Ebony
C2159,Odyssey,0,0,2,9,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,15,0,0,15,0,3,25-35,1,0,Diploma,4,AET,ACD,Odyssey
C2160,Centaur,5,2,0,3,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15,15,0,15,0,3,25-35,1,0,Degree,5,ARK,AMH,Odyssey
C2161,Ebony,1,5,0,0,5,1,2,0,0,1,0,1,0,0,2,0,1,0,0,0,15,15,0,0,15,3,36-45,1,0,Masters,6,AWL,AJI,Ebony
C2162,Ebony,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,15,3,55+,0,1,Primary,7,ATI,ATI,Cosmos
C2163,Ebony,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,15,15,0,0,0,4,18-24,1,1,Primary,0,AWI,AWI,Cosmos
C2164,Tokugawa,0,0,3,6,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,15,15,0,4,46-55,1,0,Masters,9,AEC,ACO,Tokugawa
C2165,Centaur,2,2,0,2,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,3,46-55,1,0,Primary,9,AJV,AUE,Centaur
C2166,Centaur,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,25-35,1,0,Masters,7,AQX,AWD,Odyssey
C2167,Ebony,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,3,18-24,0,0,Degree,6,ASE,ASE,Ebony
C2168,Centaur,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,1,Degree,5,ARK,AII,Centaur
C2169,Odyssey,1,2,0,8,2,1,2,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,36-45,1,0,Degree,5,AOV,AOV,Ebony
C2170,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,55+,1,0,Masters,7,AEP,AEP,Cosmos
C2171,Ebony,2,4,5,2,0,2,1,1,2,0,0,1,1,0,0,0,1,1,0,0,15,15,15,15,0,1,55+,1,0,Degree,6,AHJ,APH,Cosmos
C2172,Ebony,0,6,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,4,18-24,1,0,Diploma,6,AWI,AWI,Odyssey
C2173,Centaur,7,0,0,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,1,25-35,1,1,Diploma,5,AHS,AHS,Centaur
C2174,Centaur,8,1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,55+,1,0,Primary,8,ARK,ACL,Centaur
C2175,Cosmos,0,1,1,0,11,0,1,1,0,7,0,0,0,0,2,0,0,0,0,0,0,15,15,0,15,1,46-55,1,0,Masters,7,AJI,AJI,Cosmos
C2176,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,46-55,1,1,Degree,9,ACL,AHO,Centaur
C2177,Centaur,3,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,3,36-45,0,0,Diploma,7,AHO,AHO,Centaur
C2178,Centaur,9,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,46-55,1,0,Diploma,8,AHS,AHS,Centaur
